,ox_state,tot_lig_charge,misc-dent-ax,misc-dent-eq,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
Fe_PAZXAP_comp_0_6,2,0,6.0,6.0,282.02849999999995,679.6864,1532.475999999999,2682.4180000000006,1432.0,3976.0,7566.0,7244.0,49.0,108.0,246.0,436.0,354.0,1104.0,2256.0,2944.0,16.159300000000023,49.26200000000005,104.18699999999994,154.09479999999976,278.67959999999994,612.9280000000001,1097.4820000000007,1583.6431999999993,756.0,1792.0,2560.0,2960.0,48.0,96.0,180.0,264.0,276.0,720.0,1056.0,1248.0,14.596800000000023,38.012000000000015,60.66200000000002,80.72480000000004,278.67959999999994,612.9280000000001,1097.4820000000007,1583.6431999999993,756.0,1792.0,2560.0,2960.0,48.0,96.0,180.0,264.0,276.0,720.0,1056.0,1248.0,14.596800000000023,38.012000000000015,60.66200000000002,80.72480000000004,9.2416,22.192,42.25600000000001,47.363200000000006,49.0,91.0,112.0,196.0,3.0,6.0,6.0,9.0,27.0,36.0,48.0,0.5625,1.4325,2.2649999999999997,2.835,9.2416,21.66,32.756,56.33120000000001,49.0,73.5,119.0,171.5,3.0,4.5,7.5,9.0,22.5,36.0,43.5,0.5625,1.2825,1.9987499999999998,2.9512499999999995,1.8200000000000003,4.34,2.66,8.0,26.0,14.0,0.0,6.0,2.0,0.33999999999999997,1.48,0.72,1.995,2.9050000000000002,4.27,10.5,14.5,28.0,1.5,1.5,8.0,0.54,0.71,1.69,3.3489000000000004,33.379200000000004,78.873,73.74900000000001,676.0,1092.0,1768.0,728.0,18.0,18.0,144.0,288.0,144.0,1.5625,5.625,13.325000000000005,9.325000000000003,-7.26,-10.160000000000004,-7.360000000000001,114.0,400.0,440.0,12.0,60.0,84.0,3.0,11.840000000000003,15.040000000000006
Fe_GESJOG_comp_0_3111,2,-1,1.0,3.0,200.43650000000002,410.9062000000001,799.3078,1176.0158000000001,1473.0,3428.0,5540.0,5562.0,30.0,64.0,122.0,168.0,186.0,502.0,804.0,894.0,13.439800000000005,35.03640000000001,61.090199999999996,78.51240000000003,24.4796,32.419,26.06800000000001,13.376000000000003,108.0,128.0,42.0,14.0,3.3333333333333335,4.666666666666667,4.666666666666667,2.0,9.333333333333334,16.0,8.666666666666666,2.0,1.4702,2.0995333333333335,1.2286,0.5549999999999998,123.64880000000001,250.80700000000007,383.63100000000003,450.71419999999995,473.0,964.0,1224.0,1232.0,19.0,38.0,60.0,70.0,98.0,234.0,296.0,296.0,7.4666999999999994,17.387800000000002,24.204400000000007,25.727400000000003,7.415533333333333,8.431999999999999,2.584,6.688,40.333333333333336,46.0,14.0,7.0,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.5827666666666667,0.5672333333333334,0.1925,0.27749999999999997,9.192566666666666,15.706166666666666,24.212833333333332,33.191233333333344,49.666666666666664,74.66666666666667,93.33333333333333,121.33333333333333,2.0,3.3333333333333335,4.333333333333333,4.0,10.666666666666666,16.0,15.333333333333334,0.5627666666666666,1.0473999999999999,1.5250000000000001,1.8825,-0.43,0.1633333333333334,0.8399999999999999,-1.0,0.3333333333333333,6.0,-0.3333333333333333,-1.0,0.0,0.020000000000000018,-0.006666666666666672,0.38000000000000006,0.7400000000000001,2.01,2.1399999999999997,3.0,10.0,13.0,-1.3333333333333333,-1.3333333333333333,1.0,0.10666666666666665,0.4666666666666666,0.7399999999999999,3.3489000000000004,31.4211,46.2441,30.1035,676.0,1040.0,1430.0,572.0,9.0,7.0,90.0,120.0,84.0,1.5625,5.675000000000001,8.012500000000001,4.737500000000001,-6.189999999999999,-8.8,-3.6399999999999997,116.0,179.0,160.0,21.0,34.0,28.0,2.96,4.84,4.96
Fe_BQIFEC10_comp_0_21111,2,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co_LUJXAP_comp_0_321,3,-1,1.0,2.5,248.93050000000005,562.7746000000001,1231.9919999999997,2086.563,1614.0,4096.0,6260.0,6568.0,43.0,90.0,198.0,344.0,288.0,852.0,1500.0,1918.0,14.41260000000002,41.22500000000005,80.64239999999995,118.44779999999997,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,117.70525000000004,246.87050000000005,408.902,484.3131000000001,298.0,644.0,695.0,606.0,20.5,39.0,69.0,87.0,108.0,264.0,315.0,286.0,5.922449999999998,14.6401,20.462700000000005,21.001499999999997,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,9.2416,21.571333333333335,29.665333333333336,25.394133333333336,49.0,70.58333333333334,70.58333333333334,68.83333333333334,3.0,4.25,3.5,9.0,21.75,23.25,19.5,0.5625,1.2574999999999998,1.5293749999999997,1.3137499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024166666666667,3.161666666666666,2.286666666666666,10.916666666666668,19.666666666666664,14.666666666666666,1.75,5.0,4.0,0.5733333333333334,1.1483333333333334,0.8733333333333333,3.5343999999999998,34.516799999999996,66.646,71.62800000000001,729.0,1404.0,1350.0,729.0,15.0,17.0,126.0,216.0,138.0,1.5876000000000001,5.972400000000001,10.521,8.9334,-7.080000000000001,-7.250000000000002,-6.140000000000004,110.0,355.0,432.0,15.0,54.0,79.0,2.8200000000000003,10.55,14.330000000000004
Fe_CEHHON_comp_0_111111,2,0,1.0,1.0,113.3655,161.26199999999997,270.6174,526.32,1276.0,2448.0,3576.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.3173,18.2952,28.737000000000005,33.726000000000006,18.3361,17.543999999999997,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,18.3361,17.543999999999997,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,6.5024999999999995,8.771999999999998,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,6.5024999999999995,8.771999999999998,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.8900000000000001,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,-0.8900000000000001,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,3.3489000000000004,27.999,37.7712,0.0,676.0,936.0,1248.0,0.0,6.0,0.0,72.0,36.0,0.0,1.5625,5.775,5.475,0.0,-4.3199999999999985,-9.659999999999998,0.0,120.0,108.0,0.0,24.0,30.0,0.0,2.88,3.12,0.0
Fe_HIYRUE_comp_0_111111,3,-5,1.0,1.0,139.42010000000002,257.8486000000001,454.9104,707.2349999999999,1311.0,2804.0,4146.0,3788.0,20.0,40.0,70.0,100.0,110.0,290.0,410.0,380.0,10.7908,25.346000000000004,41.1278,51.449600000000004,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,26.14575,42.262299999999996,42.81225,31.856000000000005,116.25,178.0,127.5,27.5,3.75,6.0,6.5,5.5,12.5,27.0,30.5,12.5,1.7293749999999999,2.884,2.57995,1.3301499999999997,6.5024999999999995,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,7.187275,10.0624,7.220000000000001,3.3440000000000003,39.25,54.25,24.5,3.5,1.25,1.0,0.5,1.75,3.75,4.0,1.0,0.5852999999999999,0.718125,0.4275,0.13874999999999998,-0.4900000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,-0.2450000000000001,0.665,0.41999999999999993,-0.5,3.5,3.0,-0.5,0.0,0.5,0.010000000000000009,0.18,0.19,3.3489000000000004,28.895699999999998,38.045700000000004,17.385,676.0,962.0,1248.0,364.0,7.0,4.0,78.0,66.0,48.0,1.5625,5.75,6.5875,2.85,-4.809999999999999,-7.9799999999999995,-2.1799999999999997,119.0,134.0,90.0,23.0,31.0,16.0,2.9,3.48,2.72
Fe_EVOKOP_comp_1_111111,3,-6,1.0,1.0,137.7519,238.73040000000003,427.3644,521.7768,2722.0,3840.0,4686.0,7512.0,19.0,36.0,54.0,72.0,90.0,216.0,288.0,312.0,14.737300000000001,27.604799999999997,37.605,49.95,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,0.4900000000000002,0.45999999999999996,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.020000000000000018,-0.27,0.0,0.4900000000000002,0.45999999999999996,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.020000000000000018,-0.27,0.0,3.3489000000000004,33.379200000000004,27.999,28.3284,676.0,1092.0,936.0,2496.0,6.0,6.0,72.0,72.0,36.0,1.5625,5.625,5.775,7.65,-7.26,-4.3199999999999985,-4.5,114.0,120.0,60.0,24.0,24.0,30.0,3.0,2.88,1.38
Fe_XIQFIN_comp_1_111111,3,-6,1.0,1.0,137.7519,238.73040000000003,427.36440000000005,521.7768,2722.0,3840.0,4686.0,7512.0,19.0,36.0,54.0,72.0,90.0,216.0,288.0,312.0,14.737300000000001,27.604799999999997,37.605,49.95,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,22.4005,28.662,15.6864,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.53,0.0,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,9.2416,7.752,7.8432,0.0,49.0,42.0,112.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5625,0.5775,0.765,0.0,0.4900000000000002,0.45999999999999996,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.020000000000000018,-0.27,0.0,0.4900000000000002,0.45999999999999996,0.0,1.0,-9.0,0.0,-1.0,0.0,0.0,-0.020000000000000018,-0.27,0.0,3.3489000000000004,33.379200000000004,27.999,28.3284,676.0,1092.0,936.0,2496.0,6.0,6.0,72.0,72.0,36.0,1.5625,5.625,5.775,7.65,-7.26,-4.3199999999999985,-4.5,114.0,120.0,60.0,24.0,24.0,30.0,3.0,2.88,1.38
Mn_AQAWIY_comp_0_411,3,-2,1.0,4.0,240.52510000000007,537.2540000000001,1247.0107999999996,2028.9060000000018,1783.0,4500.0,7402.0,8048.0,41.0,88.0,198.0,340.0,286.0,856.0,1542.0,1888.0,15.356900000000017,43.81520000000003,88.03579999999991,128.30519999999993,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,218.15140000000005,479.96600000000024,871.9180000000003,1163.2784000000001,580.0,1400.0,1732.0,1796.0,38.0,76.0,144.0,204.0,220.0,568.0,756.0,820.0,11.464600000000017,29.97080000000001,46.2064,54.422000000000025,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,9.2416,22.192,42.256,43.74560000000001,49.0,91.0,112.0,119.0,3.0,6.0,6.0,9.0,27.0,36.0,33.0,0.5625,1.4325,2.2649999999999997,2.2499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8200000000000003,4.34,3.8499999999999996,8.0,26.0,25.0,0.0,6.0,7.0,0.33999999999999997,1.48,1.5,2.4025000000000003,28.644000000000002,45.26000000000001,62.46500000000004,625.0,1550.0,1300.0,700.0,12.0,18.0,108.0,216.0,144.0,1.9320999999999997,6.9222,10.6196,10.369400000000004,-9.18,-10.6,-12.400000000000004,88.0,248.0,422.0,18.0,36.0,84.0,3.3599999999999994,9.04,17.56
Co_ADETCO_comp_0_3111,3,-1,1.0,3.0,177.69800000000004,393.9556,865.5090000000005,1496.9939999999995,1426.0,3538.0,4772.0,3662.0,30.0,62.0,138.0,238.0,200.0,596.0,1044.0,1134.0,10.352900000000012,29.599800000000005,58.20160000000001,77.88179999999998,19.169600000000003,26.752000000000006,19.360000000000003,0.0,131.0,28.0,4.0,0.0,3.0,4.0,4.0,0.0,8.0,12.0,4.0,0.0,0.9754999999999999,1.1099999999999997,0.5476,0.0,116.65480000000004,244.66600000000008,397.18899999999985,475.78439999999995,304.0,646.0,700.0,612.0,20.0,38.0,66.0,84.0,104.0,254.0,300.0,268.0,5.838799999999998,14.325000000000001,19.865800000000004,20.235599999999998,9.489600000000001,13.376,0.0,0.0,129.0,14.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.7017000000000001,0.5549999999999999,0.0,0.0,9.2416,21.48266666666667,28.170666666666666,30.156800000000004,49.0,67.66666666666667,74.66666666666667,84.0,3.0,4.0,4.0,9.0,21.0,24.0,20.0,0.5625,1.2325,1.5099999999999998,1.4899999999999995,1.6799999999999997,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.7600000000000001,0.0,0.0,2.0533333333333332,2.893333333333333,2.2399999999999998,11.333333333333334,17.333333333333332,16.0,2.0,4.0,5.333333333333333,0.6066666666666667,0.9866666666666667,1.0133333333333334,3.5343999999999998,34.516799999999996,64.67200000000001,33.088,729.0,1404.0,945.0,216.0,15.0,8.0,126.0,162.0,48.0,1.5876000000000001,5.972400000000001,9.009,3.7296000000000005,-7.080000000000001,-6.200000000000003,-2.5600000000000023,110.0,370.0,208.0,15.0,63.0,40.0,2.8200000000000003,11.750000000000002,7.119999999999999
Fe_ACAKOF_comp_0_111111,2,-4,1.0,1.0,102.9975,153.102,264.7613999999999,485.52,1216.0,2400.0,3368.0,2640.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.4357,18.4184,28.93700000000001,34.342,18.3361,17.543999999999997,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,6.5024999999999995,8.771999999999998,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,6.5024999999999995,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,-0.8900000000000001,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,-0.4900000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,3.3489000000000004,27.999,34.8432,0.0,676.0,936.0,1144.0,0.0,6.0,0.0,72.0,36.0,0.0,1.5625,5.775,5.575,0.0,-4.3199999999999985,-8.059999999999999,0.0,120.0,112.0,0.0,24.0,30.0,0.0,2.88,3.04,0.0
Fe_SEDQOI_comp_0_111111,3,-5,1.0,1.0,148.0235,274.4394000000001,481.408,764.0619999999998,1335.0,2860.0,4164.0,3978.0,22.0,44.0,76.0,112.0,120.0,314.0,440.0,448.0,11.551000000000005,27.17720000000001,43.5796,56.5732,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,28.296599999999998,46.410000000000004,49.885000000000005,49.18650000000001,122.25,192.0,145.0,90.0,4.25,7.0,8.0,8.5,15.0,33.0,38.0,28.0,1.919425,3.3418,3.1804000000000006,2.5725499999999997,6.5024999999999995,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,7.187275,9.69,7.22,5.282,39.25,52.5,24.5,14.0,1.25,1.0,0.75,1.75,3.75,4.0,2.5,0.5852999999999999,0.721875,0.4275,0.28312499999999996,-0.4900000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,-0.12250000000000005,0.665,0.5425,-0.25,3.5,3.25,-0.5,0.0,0.25,0.0050000000000000044,0.18,0.185,3.3489000000000004,28.895699999999998,37.149,17.385,676.0,962.0,1222.0,364.0,7.0,4.0,78.0,66.0,48.0,1.5625,5.75,6.612500000000001,2.85,-4.809999999999999,-7.489999999999999,-2.1799999999999997,119.0,135.0,90.0,23.0,31.0,16.0,2.9,3.46,2.7199999999999998
Fe_AMAVOB_comp_0_111111,2,0,1.0,1.0,132.43050000000002,257.17440000000005,509.71199999999993,908.1600000000001,1072.0,2688.0,2556.0,960.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,6.402699999999996,17.432399999999994,28.729799999999994,32.412000000000006,21.5136,30.272000000000002,9.680000000000001,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,21.5136,30.272000000000002,9.680000000000001,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,11.833599999999999,15.136000000000001,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5328999999999999,0.5402,0.0,0.0,11.833599999999999,15.136000000000001,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5328999999999999,0.5402,0.0,0.0,2.4799999999999995,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4799999999999995,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.3489000000000004,37.7712,48.31200000000002,0.0,676.0,1248.0,312.0,0.0,12.0,0.0,108.0,72.0,0.0,1.5625,5.475,5.550000000000001,0.0,-9.659999999999998,-4.440000000000001,0.0,108.0,300.0,0.0,18.0,60.0,0.0,3.12,10.560000000000002,0.0
Fe_EYEWOV_comp_0_33,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fe_JOWGEH_comp_0_222,2,0,2.0,2.0,252.98850000000007,561.1014000000004,1122.8819999999998,1487.0699999999995,1426.0,3696.0,6594.0,6594.0,43.0,90.0,174.0,234.0,264.0,702.0,1242.0,1782.0,15.337900000000015,42.342600000000026,75.68699999999995,109.51139999999997,83.21320000000001,164.78100000000006,244.54599999999996,170.68520000000004,250.0,504.0,460.0,368.0,14.0,26.0,40.0,28.0,66.0,134.0,128.0,118.0,4.591799999999999,10.364200000000002,11.903999999999998,9.4388,83.21320000000001,164.78100000000006,244.54599999999996,170.68520000000007,250.0,504.0,460.0,368.0,14.0,26.0,40.0,28.0,66.0,134.0,128.0,118.0,4.591799999999998,10.364200000000002,11.903999999999996,9.4388,9.2416,15.504,34.504000000000005,15.9296,49.0,84.0,70.0,56.0,2.0,5.0,2.0,4.0,14.0,14.0,6.0,0.5625,1.155,1.6874999999999998,0.84,9.2416,15.504,34.504000000000005,15.9296,49.0,84.0,70.0,56.0,2.0,5.0,2.0,4.0,14.0,14.0,6.0,0.5625,1.155,1.6874999999999996,0.84,0.9800000000000004,3.8499999999999996,0.8399999999999999,2.0,25.0,6.0,-3.0,3.0,1.0,-0.040000000000000036,1.5,0.38,0.9800000000000004,3.8499999999999996,0.8399999999999999,2.0,25.0,6.0,-3.0,3.0,1.0,-0.040000000000000036,1.5,0.38,3.3489000000000004,33.379200000000004,55.998,96.624,676.0,1092.0,1872.0,624.0,12.0,24.0,108.0,252.0,144.0,1.5625,5.625,11.550000000000002,11.100000000000005,-7.26,-8.639999999999997,-8.880000000000003,114.0,240.0,600.0,18.0,30.0,120.0,3.0,5.760000000000002,21.12
Mn_VUMSON_comp_0_111111,3,-4,1.0,1.0,195.47210000000004,388.2380000000002,965.0548000000001,1036.8999999999999,2213.0,5208.0,8220.0,5712.0,31.0,64.0,138.0,176.0,202.0,536.0,814.0,800.0,13.851900000000004,35.796000000000014,64.75139999999998,70.2496,76.56360000000001,163.863,308.007,311.344,216.0,504.0,624.0,232.0,13.0,26.0,50.0,56.0,76.0,192.0,248.0,136.0,3.999699999999999,10.364200000000002,15.8994,12.283999999999999,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,11.833599999999999,17.543999999999997,47.815999999999995,30.272000000000002,64.0,96.0,128.0,32.0,2.0,6.0,4.0,4.0,16.0,24.0,8.0,0.5328999999999999,1.1242,2.2046,1.0804,9.985600000000002,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,1.7800000000000002,6.74,4.959999999999999,4.0,32.0,28.0,-4.0,0.0,4.0,-0.08000000000000007,1.3599999999999999,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4025000000000003,30.256,15.809999999999999,43.09000000000001,625.0,2100.0,600.0,800.0,4.0,12.0,60.0,96.0,144.0,1.9320999999999997,7.533799999999999,4.2812,8.3956,-10.22,-3.999999999999999,-9.200000000000001,66.0,76.0,268.0,26.0,8.0,48.0,2.92,2.4799999999999995,10.639999999999999
Co_DETCON_comp_0_33,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co_DABUCO_comp_1_33,3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
