,name,metal,blyp.vertsse,pbe.vertsse,scan.vertsse,m06-l.vertsse,mn15-l.vertsse,blyp_hfx_10.vertsse,blyp_hfx_20.vertsse,blyp_hfx_30.vertsse,blyp_hfx_40.vertsse,blyp_hfx_50.vertsse,pbe_hfx_10.vertsse,pbe_hfx_20.vertsse,pbe_hfx_30.vertsse,pbe_hfx_40.vertsse,pbe_hfx_50.vertsse,scan_hfx_10.vertsse,scan_hfx_20.vertsse,scan_hfx_30.vertsse,scan_hfx_40.vertsse,scan_hfx_50.vertsse,m06-l_hfx_10.vertsse,m06-l_hfx_20.vertsse,m06-l_hfx_30.vertsse,m06-l_hfx_40.vertsse,m06-l_hfx_50.vertsse,mn15-l_hfx_10.vertsse,mn15-l_hfx_20.vertsse,mn15-l_hfx_30.vertsse,mn15-l_hfx_40.vertsse,mn15-l_hfx_50.vertsse,dlpno-CCSD_T.vertsse,delta.blyp.vertsse,delta.pbe.vertsse,delta.scan.vertsse,delta.m06-l.vertsse,delta.mn15-l.vertsse,delta.blyp_hfx_10.vertsse,delta.blyp_hfx_20.vertsse,delta.blyp_hfx_30.vertsse,delta.blyp_hfx_40.vertsse,delta.blyp_hfx_50.vertsse,delta.pbe_hfx_10.vertsse,delta.pbe_hfx_20.vertsse,delta.pbe_hfx_30.vertsse,delta.pbe_hfx_40.vertsse,delta.pbe_hfx_50.vertsse,delta.scan_hfx_10.vertsse,delta.scan_hfx_20.vertsse,delta.scan_hfx_30.vertsse,delta.scan_hfx_40.vertsse,delta.scan_hfx_50.vertsse,delta.m06-l_hfx_10.vertsse,delta.m06-l_hfx_20.vertsse,delta.m06-l_hfx_30.vertsse,delta.m06-l_hfx_40.vertsse,delta.m06-l_hfx_50.vertsse,delta.mn15-l_hfx_10.vertsse,delta.mn15-l_hfx_20.vertsse,delta.mn15-l_hfx_30.vertsse,delta.mn15-l_hfx_40.vertsse,delta.mn15-l_hfx_50.vertsse
177,fe_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_cs-C-0-0_5,fe,-5.27619994116094,-11.027404713332771,-14.161807865576748,-23.56728517463921,-46.66493187204878,-16.461224227193725,-25.97759021855836,-34.06067912682488,-40.902468292347294,-46.789756185222586,-23.14168992729265,-33.458984285927045,-42.14373585543967,-49.46229328752793,-55.68770133456837,-23.53971568926454,-32.29088927616317,-40.40519139764229,-47.9363735533002,-54.95381597454639,-31.367453597702024,-38.27999973647593,-44.238786189612256,-49.417346093387096,-53.948602935103054,-49.984554650910695,-51.41676620975659,-51.40194121676018,-50.28824246729755,-48.34219319033764,-45.54687666016321,40.27067671900227,34.51947194683044,31.38506879458646,21.979591485524,-1.1180552118855758,29.08565243296948,19.569286441604845,11.486197533338329,4.644408367815913,-1.2428795250593794,22.40518673287056,12.087892374236162,3.4031408047235345,-3.9154166273647206,-10.140824674405168,22.007160970898667,13.255987384000036,5.141685262520923,-2.389496893136993,-9.40693931438318,14.179423062461185,7.266876923687278,1.308090470550951,-3.8704694332238887,-8.401726274939847,-4.437677990747488,-5.869889549593381,-5.855064556596972,-4.741365807134343,-2.795316530174432
178,fe_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_thiocyanate-S-0-d1_5,fe,-21.346863795663467,-27.47971914170648,-27.05750901274996,-36.252212586385895,-56.96030070340953,-29.78844504851736,-37.48898052383083,-44.439131608828575,-50.620807187865466,-56.08981554110983,-36.72929238243341,-45.130782113205896,-52.623539178255214,-59.222695754974666,-65.00051455671155,-35.05080705744035,-42.81467530642772,-50.26720463225729,-57.35835646121927,-64.0821935155941,-42.83446477409598,-48.78496111563322,-54.19644779368127,-59.03088529503975,-63.34714354871949,-59.30541622421515,-60.36228504499718,-60.269503725253344,-59.21090159887058,-57.35790635272451,-52.89305116268224,31.54618736701877,25.41333202097576,25.83554214993228,16.640838576296346,-4.067249540727289,23.10460611416488,15.404070638851408,8.453919553853666,2.2722439748167744,-3.196764378427588,16.163758780248827,7.762269049476345,0.2695119844270266,-6.329644592292425,-12.10746339402931,17.84224410524189,10.078375856254524,2.625846530424951,-4.465305298537032,-11.189142352911858,10.058586388586264,4.108090047049018,-1.303396630999032,-6.137834132357511,-10.454092386037246,-6.41236506153291,-7.469233882314938,-7.376452562571103,-6.317850436188337,-4.464855190042272
179,fe_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_carbonyl-C-0-0_carbonyl-C-0-0_5,fe,-5.396941513420188,-11.205964539149136,-5.451521204385017,-14.609413449962858,-37.20715912364426,-8.703140013428765,-18.98527434115977,-27.67751250089645,-34.99765683174246,-41.25275349513913,-15.252254962009602,-26.29489176115044,-35.5402665570648,-43.32379762878077,-49.91561384177544,-15.840922442855572,-25.309153162880875,-33.9550940586696,-41.88826375538383,-49.21702518293728,-23.686912695922047,-31.40660984506212,-37.98512637187741,-43.62476489475512,-48.49850150251086,-41.45738095275533,-43.71015465713185,-44.35561251973809,-43.73809634565987,-42.16744292939893,-44.3715886123573,38.97464709893711,33.165624073208164,38.92006740797228,29.76217516239444,7.16442948871304,35.668448598928535,25.38631427119753,16.694076111460845,9.37393178061484,3.1188351172181683,29.1193336503477,18.07669685120686,8.831322055292503,1.047790983576533,-5.544025229418139,28.53066616950173,19.062435449476425,10.416494553687698,2.483324856973468,-4.845436570579977,20.684675916435253,12.96497876729518,6.386462240479887,0.746823717602183,-4.126912890153562,2.9142076596019706,0.6614339552254478,0.015976092619212,0.6334922666974308,2.204145682958369
180,fe_2_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_SH2-S-0-0_pyridine-N-3-0_pyridine-N-3-0_5,fe,-15.337490426079512,-22.033244296025032,-21.567601937946392,-30.93994856674044,-53.75733751065354,-24.551355224680265,-32.53493579613405,-39.47183527880725,-45.495603827837385,-50.7584383914832,-32.063403006039835,-40.68068161921133,-48.09405647172639,-54.48052297396771,-60.00539460507639,-30.04890791861272,-37.99789786216479,-45.44990419239298,-52.43893822585164,-59.00924516367581,-37.69190502295487,-43.62871415507584,-48.860687965021725,-53.45581204838368,-57.52493259312246,-55.70040407338411,-56.1936965961047,-55.53767894130601,-53.97838129956085,-51.71244819928575,-49.77254386239679,34.43505343631728,27.73929956637176,28.204941924450395,18.832595295656347,-3.9847936482567534,25.221188637716523,17.237608066262737,10.30070858358954,4.276940034559402,-0.9858945290864084,17.709140856356953,9.09186224318546,1.678487390670398,-4.707979111570921,-10.232850742679602,19.723635943784075,11.774646000231996,4.322639670003809,-2.666394363454856,-9.236701301279028,12.080638839441916,6.143829707320947,0.9118558973750625,-3.68326818598689,-7.75238873072567,-5.927860210987319,-6.421152733707913,-5.765135078909225,-4.205837437164064,-1.939904336888958
181,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_SH2-S-0-0_5,fe,-11.417282746772344,-18.274185520564288,-17.069050849064524,-27.59519673605496,-53.17091546758434,-20.343239073757783,-27.86178582614525,-34.32795896840162,-39.902436501279226,-44.78683733963635,-27.855041879596456,-35.94160590061506,-42.80749399215324,-48.69910181929072,-53.83218163268225,-25.265476950984294,-32.8459893898696,-39.90121554272605,-46.51993834472137,-52.78075777727395,-33.629338361333794,-38.88858645969208,-43.47736669044025,-47.51004712066674,-51.10082742980126,-53.29700491724111,-52.32357490492177,-50.49330394543745,-47.929401120123885,-44.89544740263227,-42.45560646779268,31.038323721020333,24.18142094722839,25.38655561872816,14.860409731737718,-10.71530899979166,22.11236739403489,14.593820641647426,8.12764749939106,2.553169966513451,-2.3312308718436725,14.60056458819622,6.514000567177618,-0.3518875243605635,-6.243495351498041,-11.376575164889571,17.190129516808383,9.609617077923076,2.5543909250666275,-4.064331876928691,-10.32515130948127,8.826268106458883,3.5670200081005987,-1.021760222647572,-5.054440652874064,-8.64522096200858,-10.841398449448434,-9.867968437129091,-8.03769747764477,-5.473794652331208,-2.4398409348395944
182,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_cs-C-0-0_5,fe,-1.961167648357787,-7.850455484430086,-8.32038396289704,-18.524189560979494,-43.77308197906473,-12.206190659404683,-20.58351544609536,-27.574208263255287,-33.50758314388486,-38.65882038376071,-19.045619679137644,-28.10402326448525,-35.59196417414796,-41.91775967962826,-47.36379211965982,-17.366297858121698,-25.5475634201764,-33.032187458700264,-39.96965906922014,-46.47908124107175,-25.5570572395402,-31.586374175066112,-36.67610338055624,-41.08481586471726,-44.96877035690318,-45.0337902159697,-44.785359159596965,-43.4692576439204,-41.37646690193719,-38.7059554321047,-38.10194871732051,36.14078106896272,30.251493232890425,29.78156475442347,19.577759156341017,-5.671133261744217,25.895758057915828,17.51843327122515,10.527740454065224,4.5943655734356525,-0.5568716664402018,19.056329038182863,9.99792545283526,2.50998454317255,-3.815810962307751,-9.26184340233931,20.735650859198813,12.554385297144108,5.069761258620247,-1.867710351899632,-8.377132523751243,12.544891477780313,6.515574542254399,1.4258453367642687,-2.982867147396746,-6.866821639582668,-6.931841498649192,-6.683410442276454,-5.36730892659989,-3.274518184616681,-0.604006714784191
183,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_ome2-O-0-0_5,fe,-15.374235724086702,-22.549703429160672,-19.83421127889983,-30.60157290720781,-56.03410218051295,-23.27499126062321,-30.0378805839398,-35.94394720676519,-41.10154871090913,-45.680292151058666,-31.094144408378952,-38.39623691254019,-44.67416239660111,-50.13318224741511,-54.96112246903863,-27.4705149343572,-34.6140435787629,-41.32971200442512,-47.68482893021428,-53.74072558776902,-36.03387937362868,-40.7571890620693,-44.90453481688746,-48.58852471041473,-51.89743928933922,-55.511973382879205,-54.006305253054734,-51.7709397127021,-48.97862143028533,-45.75732662584983,-44.550747392717085,29.176511668630383,22.001043963556413,24.716536113817256,13.949174485509277,-11.48335478779586,21.275756132093875,14.51286680877729,8.606800185951897,3.4491986818079567,-1.1295447583415807,13.456602984338131,6.154510480176896,-0.1234150038840198,-5.582434854698022,-10.410375076321545,17.080232458359887,9.936703813954182,3.2210353882919662,-3.134081537497196,-9.189978195051935,8.516868019088406,3.793558330647784,-0.3537874241703775,-4.037777317697646,-7.346691896622133,-10.96122599016212,-9.455557860337647,-7.220192319985017,-4.427874037568245,-1.206579233132743
184,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_cs-C-0-0_cs-C-0-0_5,fe,-0.294572209160151,-6.075517818034086,-7.829227848199025,-18.43408116407432,-45.59077140782392,-10.765082288197618,-19.416226994158023,-26.581922699418783,-32.65743535311685,-37.92195357790774,-17.467140697826835,-26.787576982724204,-34.487780630757925,-40.98369480461315,-46.55306309276625,-16.73248984355496,-24.841654460850577,-32.31068995481792,-39.26711422737412,-45.80580892413309,-25.38105078923195,-31.19424783375962,-36.17348834301879,-40.53288403434635,-44.40336079603071,-46.52241288549021,-45.87190292228797,-44.1732458052536,-41.75972372784258,-38.82786780625111,-35.464344710189835,35.169772501029684,29.38882689215575,27.63511686199081,17.03026354611552,-10.126426697634088,24.699262421992216,16.04811771603181,8.882422010771052,2.806909357072982,-2.4576088677179087,17.997204012363,8.67676772746563,0.9765640794319096,-5.5193500944233165,-11.088718382576417,18.73185486663488,10.622690249339255,3.1536547553719174,-3.802769517184288,-10.341464213943254,10.083293920957884,4.270096876430216,-0.7091436328289547,-5.068539324156518,-8.939016085840876,-11.058068175300376,-10.407558212098138,-8.708901095063766,-6.295379017652749,-3.363523096061272
185,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_ome2-O-0-0_ome2-O-0-0_5,fe,-20.014866405788325,-27.45023855894715,-23.82858277669925,-34.48168815672261,-59.92625398176756,-27.450905801262024,-33.92892479006605,-39.62278065060332,-44.61525930061384,-49.05906891881386,-35.50338759897613,-42.48445442167281,-48.52586119451075,-53.79970929082901,-58.4679489337725,-31.29973079570391,-38.320186892940455,-44.93195655054592,-51.19420344946093,-57.164958981251175,-39.79354784977773,-44.3749026716182,-48.45142043742953,-52.07953902808299,-55.34127485385056,-59.305071175630246,-57.72897657350882,-55.43061594821779,-52.57914430868141,-49.29896827949847,-48.86566894000112,28.85080253421279,21.41543038105397,25.037086163301865,14.383980783278504,-11.060585041766444,21.41476313873909,14.936744149935066,9.242888289397795,4.250409639387272,-0.1933999788127494,13.362281341024982,6.381214518328306,0.3398077454903614,-4.9340403508279,-9.60227999377139,17.565938144297206,10.54548204706066,3.933712389455195,-2.328534509459814,-8.29929004125006,9.07212109022339,4.490766268382913,0.4142485025715814,-3.213870088081876,-6.475605913849449,-10.439402235629132,-8.863307633507702,-6.564947008216677,-3.713475368680293,-0.4332993394973528
186,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_water-O-0-0_water-O-0-0_5,fe,-17.375879879539298,-24.935789101724595,-21.10635697118028,-31.839407649288205,-57.639783282649546,-24.74253120364608,-31.104688131433704,-36.70129971670406,-41.63335727624826,-46.04351452635569,-32.8737705730714,-39.6974331945421,-45.62337840864018,-50.83299018749585,-55.45446897459385,-28.44644604947632,-35.35500477139635,-41.8923905582318,-48.11365170037902,-54.06934842755504,-36.89254284017068,-41.349034767554826,-45.31155053517693,-48.86925025365088,-52.09409309432772,-56.4523327080326,-54.468833183079255,-51.87151796094156,-48.81403868143423,-45.40239061745183,-45.62051441250276,28.24463453296346,20.684725310778163,24.51415744132248,13.781106763214552,-12.019268870146789,20.87798320885668,14.515826281069051,8.9192146957987,3.987157136254496,-0.423000113852936,12.74674383943136,5.923081217960657,-0.002863996137421,-5.212475774993095,-9.833954562091094,17.174068363026436,10.265509641106403,3.7281238542709616,-2.493137287876266,-8.448834015052284,8.72797157233208,4.271479644947931,0.308963877325823,-3.248735841148118,-6.473578681824961,-10.831818295529844,-8.848318770576498,-6.251003548438803,-3.193524268931469,0.2181237950509285
187,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_5,fe,-7.847533593540561,-14.748092235203671,-12.9457683224814,-23.48388710858728,-48.88526416294667,-16.558546490412027,-24.032324569236607,-30.57327773032341,-36.28993648369317,-41.34030537193553,-24.0583889682614,-32.06122461260463,-38.97931396997137,-45.00124221508145,-50.30868891195723,-21.195583517761065,-28.892917717113846,-36.10329034350968,-42.89466879651627,-49.32851125333229,-29.665228087559967,-34.97656442789321,-39.715906047729845,-43.93676887627123,-47.7248111052279,-49.10248411316047,-48.27305395133578,-46.61894397731032,-44.3075867165993,-41.478051197103696,-41.3269868499691,33.47945325642854,26.57889461476543,28.381218527487704,17.84309974138182,-7.558277312977566,24.76844035955708,17.294662280732496,10.753709119645691,5.037050366275935,-0.0133185219664255,17.268597881707706,9.26576223736447,2.347672879997731,-3.674255365112344,-8.98170206198813,20.13140333220804,12.434069132855257,5.223696506459419,-1.567681946547168,-8.001524403363192,11.661758762409136,6.350422422075894,1.6110808022392575,-2.609782026302128,-6.397824255258797,-7.775497263191369,-6.94606710136668,-5.29195712734122,-2.9805998666302003,-0.1510643471345929
188,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_cs-C-0-0_cs-C-0-0_cs-C-0-0_5,fe,7.031224155018663,1.968452990987544,4.187178055938148,-5.474136614242298,-39.80702406761793,0.3608798960567583,-9.794900672053473,-18.09303406725576,-24.97510566807477,-30.84181859457772,-5.252241397024591,-16.280868976216425,-25.239353055087577,-32.64933711580511,-38.90722385696336,-6.104364315467592,-15.328172917797929,-23.66475964423444,-31.29250001532,-38.36103967661643,-14.302127365763226,-21.578734935767443,-27.66345063428276,-32.85662194618112,-37.36738197854834,-34.25261654558881,-35.36536572038699,-35.0462265704698,-33.70985077958835,-31.623488830106226,-31.38940300739023,38.42062716240889,33.35785599837777,35.576581063328376,25.91526639314793,-8.417621060227702,31.750282903446987,21.59450233533676,13.296368940134473,6.414297339315453,0.5475844128125118,26.13716161036564,15.108534031173804,6.150049952302652,-1.2599341084148818,-7.517820849573127,25.28503869192264,16.0612300895923,7.724643363155792,0.0969029920702269,-6.9716366692262,17.087275641627002,9.810668071622786,3.725952373107475,-1.467218938790893,-5.977978971158109,-2.863213538198579,-3.975962712996761,-3.65682356307957,-2.320447772198122,-0.2340858227159969
189,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_imidazole-N-2-0_imidazole-N-2-0_imidazole-N-2-0_5,fe,-6.465654500585742,-13.6735042395469,-12.08263770228882,-23.265342406739364,-47.6295619904829,-15.503846650522064,-23.03941617414921,-29.58350769878052,-35.2605721242503,-40.25802540781911,-23.31233455324309,-31.401721465446144,-38.32494136935338,-44.31530386240979,-49.56083199870932,-20.35534889183964,-28.078566285885245,-35.287208148613445,-42.05896998839876,-48.46235324032705,-28.92852186707501,-34.1258529471952,-38.71615548055388,-42.80243801017264,-46.46174428227823,-47.988437365979735,-47.10053245000495,-45.39855970169469,-43.04297607606373,-40.175376766451336,-41.08716639008321,34.62151188949747,27.41366215053631,29.00452868779439,17.821823983343847,-6.542395600399686,25.583319739561148,18.047750215934,11.50365869130269,5.8265942658329095,0.8291409822641072,17.77483183684012,9.685444924637068,2.7622250207298293,-3.22813747232658,-8.473665608626106,20.73181749824357,13.008600104197969,5.799958241469767,-0.971803598315546,-7.375186850243836,12.158644523008206,6.961313442888013,2.371010909529332,-1.715271620089425,-5.3745778921950205,-6.901270975896523,-6.0133660599217365,-4.311393311611482,-1.955809685980512,0.9117896236318755
190,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_ome2-O-0-0_ome2-O-0-0_ome2-O-0-0_5,fe,-21.364956949021234,-29.04028191394218,-24.67498259069544,-35.120793897727935,-60.07127842434329,-28.38716770546625,-34.57342730130222,-40.08633515648967,-44.96791187235999,-49.31824014532594,-36.67870353185663,-43.38060286949258,-49.23723967420415,-54.384836348820045,-58.95357384285148,-31.87181814923065,-38.72346612238061,-45.23694626071574,-51.44713367948043,-57.39609060316184,-40.16202432346063,-44.56503325848189,-48.51284002549846,-52.05005460816892,-55.24613832094588,-59.19468443950905,-57.45223222013237,-55.05263750717404,-52.14873536912364,-48.85149327822205,-48.74412846510609,27.379171516084853,19.703846551163902,24.06914587441065,13.623334567378151,-11.327149959237204,20.35696075963984,14.17070116380387,8.65779330861642,3.776216592746096,-0.5741116802198576,12.06542493324946,5.36352559561351,-0.4931112090980605,-5.640707883713958,-10.209445377745396,16.87231031587544,10.020662342725473,3.5071822043903467,-2.703005214374344,-8.651962138055751,8.582104141645459,4.179095206624197,0.2312884396076242,-3.305926143062834,-6.502009855839788,-10.45055597440296,-8.708103755026286,-6.3085090420679535,-3.404606904017556,-0.1073648131159643
191,fe_2_acetonitrile-N-1-0_acetonitrile-N-1-0_acetonitrile-N-1-0_water-O-0-0_water-O-0-0_water-O-0-0_5,fe,-20.12059424994277,-27.61298984400128,-23.263149872017834,-33.68747481095454,-59.514895134219046,-27.204230847703457,-33.370933666903966,-38.82631430432241,-43.66029350881149,-47.9849780933688,-35.24707040532519,-41.8624279568428,-47.63804704592189,-52.733635164941006,-57.26921506711449,-30.51792481215898,-37.3562045870699,-43.83059467574128,-49.99509241035298,-55.898779572777926,-38.7574402663023,-43.226131747456975,-47.20307276155893,-50.77392707156946,-54.01029821890177,-58.41394395410646,-56.50131686945883,-53.96068137851671,-50.92942122579871,-47.51529598352079,-48.14876148487258,28.02816723492981,20.535771640871303,24.885611612854746,14.46128667391804,-11.366133649346466,20.944530637169123,14.777827817968614,9.32244718055017,4.488467976061088,0.1637833915037845,12.90169107954739,6.286333528029786,0.5107144389506857,-4.584873680068426,-9.120453582241907,17.6308366727136,10.792556897802683,4.318166809131299,-1.8463309254804017,-7.750018087905346,9.391321218570283,4.922629737415605,0.9456887233136512,-2.6251655866968804,-5.861536734029187,-10.265182469233878,-8.352555384586253,-5.811919893644131,-2.780659740926126,0.6334655013517931
192,fe_2_amine-N-0-d1_amine-N-0-d1_amine-N-0-d1_amine-N-0-d1_pyridine-N-3-0_pyridine-N-3-0_5,fe,,,-14.784687995892227,,,-15.248697827399836,-21.73115130167673,-27.36010016249452,-32.37383861126659,,-20.788752129998898,-28.343332494341663,-34.770049227116715,-40.20057005287868,-42.7856943935808,-21.84215304250301,-27.08234956686624,-32.72271004925187,-36.89373425032102,-40.990311557771975,,-28.09962582666003,-31.348873130401103,-43.35067918111008,,-63.07780952172436,-64.57651572225188,-63.80019249678753,-61.68976194685399,-47.65219054673992,-28.67989942265808,,,13.895211426765854,,,13.431201595258244,6.9487481209813495,1.3197992601635633,-3.6939391886085104,,7.891147292659184,0.3365669283164152,-6.090149804458633,-11.520670630220591,-14.105794970922716,6.837746380155068,1.59754985579184,-4.042810626593791,-8.213834827662936,-12.310412135113893,,0.580273595998051,-2.668973707743021,-14.670779758452,,-34.39791009906628,-35.8966162995938,-35.12029307412945,-33.00986252419591,-18.972291124081835
193,fe_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_SH2-S-0-0_SH2-S-0-0_5,fe,-15.53761713261224,-22.63782866453539,-21.143232250485653,-31.7265764390038,-55.7058302598989,-23.910490905415145,-31.32321177316044,-37.851079988481615,-43.58653536720453,-48.661410718142406,-31.584147976709573,-39.45549278313933,-46.34711295704051,-52.376243116127625,-57.67257610025922,-29.064732749878885,-36.57355340021127,-43.6813020534089,-50.39766152732568,-56.78092390976872,-37.66086505212797,-42.98054950696155,-47.716545888764585,-51.92275784387334,-55.69438782481143,-56.204485808888194,-55.61147132510314,-54.1488379069267,-51.97583175935847,-49.238645759850215,-49.13496433021237,33.59734719760013,26.49713566567698,27.99173207972672,17.408387891208577,-6.5708659296865335,25.224473424797225,17.811752557051932,11.283884341730754,5.5484289630078365,0.4735536120699635,17.550816353502796,9.679471547073035,2.7878513731718613,-3.241278785915256,-8.537611770046851,20.070231580333484,12.561410930001102,5.45366227680347,-1.2626971971133116,-7.645959579556347,11.474099278084395,6.154414823250818,1.418418441447784,-2.787793513660972,-6.559423494599059,-7.069521478675824,-6.476506994890769,-5.013873576714332,-2.840867429146101,-0.1036814296378452
194,fe_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_acetonitrile-N-1-0_acetonitrile-N-1-0_5,fe,-5.002318640399039,-11.893969881071484,-10.070839482464748,-20.5392873252498,-44.98858204708199,-13.98204730481325,-21.69220135638568,-28.429252612597224,-34.30743405782266,-39.48694202688216,-21.479527250029943,-29.7166282760702,-36.83471405676698,-43.02321902917129,-48.4627921541005,-18.616389874373453,-26.54219883280461,-33.93811395968953,-40.87939026593233,-47.4367353905086,-26.96066896705304,-32.6177255671513,-37.557936945680126,-41.93114764419363,-45.83409749607199,-45.7084388395856,-45.27137681317697,-43.9062642978206,-41.828906424968864,-39.18232824430561,-40.83837267992749,35.83605403952845,28.944402798856004,30.76753319746274,20.29908535467769,-4.150209367154503,26.85632537511424,19.146171323541807,12.409120067330264,6.530938622104827,1.3514306530453268,19.358845429897546,11.121744403857292,4.003658623160504,-2.1848463492437986,-7.62441947417301,22.221982805554035,14.296173847122873,6.900258720237957,-0.0410175860048411,-6.598362710581114,13.87770371287445,8.220647112776192,3.2804357342473622,-1.092774964266141,-4.995724816144502,-4.8700661596581085,-4.433004133249483,-3.0678916178931104,-0.9905337450413754,1.6560444356218795
195,fe_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_formaldehyde-O-1-0_5,fe,-13.345364896096044,-20.80721713067362,-17.68768461407774,-28.033705877158468,-51.65537948669453,-21.38184198033116,-28.45108882037096,-34.73886808654811,-40.29210590944047,-45.22357626902704,-29.347194603778348,-36.84770961126617,-43.44662241765718,-49.26497465588852,-54.41120431138529,-25.64374694930052,-33.15159617926781,-40.23888094839833,-46.948782424549336,-53.30994553839162,-33.84513931762967,-39.04413391718549,-43.72062231908785,-47.91091569809282,-51.692207623955824,-51.979016641734006,-51.31666247162798,-49.85509941074383,-47.74151809606792,-45.10020810742276,-45.607409074914926,32.26204417881888,24.800191944241305,27.919724460837188,17.57370319775646,-6.047970411779602,24.225567094583766,17.15632025454397,10.868540988366815,5.315303165474461,0.3838328058878915,16.260214471136578,8.759699463648758,2.160786657257745,-3.657565580973596,-8.803795236470364,19.963662125614405,12.455812895647114,5.368528126516594,-1.3413733496344094,-7.70253646347669,11.762269757285251,6.563275157729436,1.8867867558270743,-2.303506623177896,-6.084798549040897,-6.37160756681908,-5.709253396713052,-4.247690335828906,-2.1341090211529945,0.5072009674921674
196,fe_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_misc-C-4-0_5,fe,-6.835011965820286,-13.621551317272065,-12.425219234254996,-23.09268581063577,-47.69511632665285,-15.574342819668344,-23.18980427005897,-29.86357595798438,-35.78332585048656,-40.98346914413128,-22.984247003533937,-31.130511209037763,-38.223466291989325,-44.42899202588535,-49.8895762451923,-20.638804918374376,-28.367765860908776,-35.64375726924027,-42.51364027430896,-49.03347366110779,-29.134591548561843,-34.51926523841735,-39.32562287358508,-43.60143048465318,-47.45104107624627,-48.16445574750787,-47.537867785300136,-46.06102627886173,-43.9019431022939,-41.1941629349343,-40.63149534242939,33.7964833766091,27.009944025157324,28.2062761081744,17.538809531793618,-7.063620984223462,25.057152522761044,17.441691072370418,10.767919384445008,4.848169491942826,-0.3519738017018881,17.64724833889545,9.500984133391626,2.408029050440064,-3.797496683455961,-9.258080902762911,19.992690424055013,12.263729481520611,4.987738073189121,-1.8821449318795656,-8.401978318678403,11.496903793867546,6.112230104012042,1.3058724688443135,-2.9699351422237896,-6.819545733816881,-7.532960405078484,-6.906372442870747,-5.429530936432343,-3.27044775986451,-0.5626675925049085
197,fe_2_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ammonia-N-0-0_ome2-O-0-0_5,fe,-13.589132533361408,-20.96320128302807,-18.230393936636347,-28.97013606971825,-52.76839425355206,-21.424156428044512,-28.4393476838892,-34.72326229847965,-40.28964875700069,-45.24232345252585,-29.31408380811547,-36.77648755485734,-43.38767557819153,-49.23146174726867,-54.41211900951771,-25.981848092185945,-33.37030386559718,-40.38508138416319,-47.051728548817096,-53.39616913030113,-34.5879155702022,-39.66756585072631,-44.21986817668085,-48.303023378248895,-51.981352665126224,-52.88297803924763,-52.06366832310266,-50.46218776726789,-48.21782514930419,-45.454024823748114,-44.45424793238374,30.86511539902233,23.491046649355667,26.22385399574739,15.484111862665486,-8.314146321168323,23.030091504339225,16.01490024849454,9.730985633904083,4.164599175383046,-0.7880755201421152,15.140164124268267,7.677760377526397,1.0665723541922034,-4.777213814884931,-9.957871077133971,18.472399840197795,11.083944066786556,4.069166548220551,-2.5974806164333586,-8.941921197917395,9.866332362181538,4.786682081657432,0.2343797557028892,-3.848775445865158,-7.527104732742487,-8.428730106863895,-7.609420390718924,-6.007939834884155,-3.763577216920453,-0.9997768913643768
